,icao24,callsign,origin_country,long,lat,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,time,callsign_carrier,carrier_company,carrier_type,manufacturericao,model,icaoaircrafttype,model_no_stripped,avg_no_seats,coord,city_name,reg_admin1,reg_admin2,country_cc
4308,4070e2,EXS9AF,United Kingdom,-13.1902,33.1414,10668.0,False,221.16,205.19,0.0,11277.6,1656442799.0,EXS,Jet2.com,B,BOEING,BOEING 737-800,L2J,737-8,193.60000000000002,"(33.1414, -13.1902)",Sofia,Sofia-Capital,Stolichna Obshtina,BG
4309,4070e3,EXS15QY,United Kingdom,24.3082,40.2568,11285.22,False,250.43,130.17,0.0,11795.76,1656442799.0,EXS,Jet2.com,B,BOEING,BOEING 737-800,L2J,737-8,193.60000000000002,"(40.2568, 24.3082)",Tempe Junction,Arizona,Maricopa County,US
4310,40104f,EXS35GU,United Kingdom,-0.3396,50.3502,9456.42,False,198.64,161.89,0.0,9768.84,1656442799.0,EXS,Jet2.com,B,BOEING,BOEING 737-3U3,L2J,737-3,152.9,"(50.3502, -0.3396)",Inglewood,California,Los Angeles County,US
4311,4070e1,EXS6HW,United Kingdom,15.9905,45.618,11277.6,False,219.76,133.86,-0.33,11803.38,1656442799.0,EXS,Jet2.com,B,BOEING,BOEING 737-800,L2J,737-8,193.60000000000002,"(45.618, 15.9905)",Farranacoush,,,IE
4312,4070e5,EXS3TD,United Kingdom,23.2931,42.5833,11887.2,False,240.22,136.91,-0.33,12405.36,1656442799.0,EXS,Jet2.com,B,BOEING,BOEING 737-800,L2J,737-8,193.60000000000002,"(42.5833, 23.2931)",Phil Campbell,Alabama,Franklin County,US
4313,a3a0cc,UAL2334,United States,-112.0046,33.4322,,True,5.14,270.0,,,1656442799.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(33.4322, -112.0046)",Orgtrud,Vladimir,,RU
4314,a3a0cf,UAL1075,United States,-118.3703,33.9554,182.88,False,76.19,263.02,-4.88,175.26,1656442799.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(33.9554, -118.3703)",Kuldiga,Kuldigas Rajons,,LV
4315,3949ea,AFR008,France,-8.9561,50.366,11582.4,False,243.25,281.71,0.0,11734.8,1656442799.0,AFR,Air France,P,BOEING,777 228ER,L2J,777-2,486.0,"(50.366, -8.9561)",Fort Rucker,Alabama,Dale County,US
4316,aaf111,DAL751,United States,-87.5674,34.3824,9753.6,False,227.59,288.31,0.33,10287.0,1656442799.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(34.3824, -87.5674)",Saint-Symphorien,Aquitaine,Departement de la Gironde,FR
4317,151fe6,AFL1882,Russian Federation,40.6274,56.0386,9723.12,False,235.64,89.12,7.48,9944.1,1656442799.0,AFL,Aeroflot,P,,,,,180.0,"(56.0386, 40.6274)",Thi Tran Na Sam,Lang Son,,VN
4318,4cad64,RYR8YF,Ireland,22.0119,57.0111,7033.26,False,221.0,85.06,0.0,7444.74,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(57.0111, 22.0119)",San Antonio,Aguadilla,,PR
4319,a613e0,ASA760,United States,-85.7718,31.4267,10668.0,False,242.34,101.26,0.0,11300.46,1656442799.0,ASA,Alaska Airlines,P,BOEING,737-990ER,L2J,737-9,222.0,"(31.4267, -85.7718)",Slavonski Brod,Brodsko-Posavska,Grad Slavonski Brod,HR
4320,4cad4f,RYR4QZ,Ireland,-0.5799,44.3089,11277.6,False,224.6,207.86,0.0,11734.8,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(44.3089, -0.5799)",Sand,Bavaria,Regierungsbezirk Unterfranken,DE
4321,71bd07,AAR389,Republic of Korea,106.516,22.0768,6705.6,False,211.31,213.38,-10.08,7025.64,1656442799.0,AAR,Asiana Airlines,P,BOEING,767 38EF,L2J,767-3,246.0,"(22.0768, 106.516)",Marco,Florida,Collier County,US
4322,abe7e3,SWA738,United States,-67.2866,19.1841,8031.48,False,239.7,123.62,-12.35,9959.34,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(19.1841, -67.2866)",Vemars,Ile-de-France,Departement du Val-d'Oise,FR
4323,4c01e1,ASL58D,Serbia,18.0274,45.1328,11590.02,False,226.2,302.46,0.33,12153.9,1656442799.0,ASL,Air Serbia,P,AIRBUS,A319 132,L2J,A319,133.0,"(45.1328, 18.0274)",Bull Run Mountain Estates,Virginia,Prince William County,US
4324,4c01e4,ASL24B,Serbia,10.5863,49.9533,7780.02,False,245.66,95.89,5.2,8138.16,1656442799.0,ASL,Air Serbia,P,AIRBUS,A319 132,L2J,A319,133.0,"(49.9533, 10.5863)",Keedysville,Maryland,Washington County,US
4325,ad7760,AAL2755,United States,-81.6941,25.746,7025.64,False,231.7,162.69,-4.88,7680.96,1656442799.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(25.746, -81.6941)",Kosai-shi,Shizuoka,,JP
4326,4c01e0,ASL96H,Serbia,2.5648,49.0269,121.92,False,67.08,265.6,-3.58,220.98,1656442799.0,ASL,Air Serbia,P,AIRBUS,A319 132,L2J,A319,133.0,"(49.0269, 2.5648)",Saint-Gengoux-le-National,Bourgogne,Departement de Saone-et-Loire,FR
4327,06a072,QTR43H,Qatar,-77.5971,38.9026,10972.8,False,205.32,236.03,0.0,11407.14,1656442799.0,QTR,Qatar Airways,P,BOEING,777 3DZER,L2J,777-3,486.0,"(38.9026, -77.5971)",Springfield,New Hampshire,Sullivan County,US
4328,aaadf8,SWA1714,United States,-77.7585,39.4989,8046.72,False,215.34,296.69,9.43,8366.76,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-7K9,L2J,737-7,163.9,"(39.4989, -77.7585)",Rajgrod,Podlasie,Powiat grajewski,PL
4329,06a080,QTR8916,Qatar,137.4419,34.6883,5143.5,False,219.14,108.05,9.1,5486.4,1656442799.0,QTR,Qatar Airways,P,BOEING,777 FDZ,L2J,777,486.0,"(34.6883, 137.4419)",Sabetha,Kansas,Nemaha County,US
4330,398640,CCM776Y,France,4.6739,46.6494,10355.58,False,238.79,327.85,0.0,10767.06,1656442799.0,CCM,Air Corsica,P,AIRBUS,A320 216,L2J,A320,164.0,"(46.6494, 4.6739)",Waterford,Pennsylvania,Westmoreland County,US
4331,a17ea8,KAP24,United States,-72.0396,43.4842,1341.12,False,66.93,320.93,4.23,1386.84,1656442799.0,KAP,Cape Air,P,CESSNA,402C,,402C,10.0,"(43.4842, -72.0396)",Evart,Michigan,Osceola County,US
4332,4c01e7,ASL653,Serbia,22.7709,53.7426,10972.8,False,234.06,196.6,0.0,11460.48,1656442799.0,ASL,Air Serbia,P,AIRBUS,A320 232,L2J,A320,164.0,"(53.7426, 22.7709)",Menard,Texas,Menard County,US
4333,a3f04a,DAL1483,United States,-95.8325,39.9525,10363.2,False,231.69,250.68,0.0,10759.44,1656442799.0,DAL,Delta Air Lines,P,AIRBUS,A321-211,,A321-2,199.0,"(39.9525, -95.8325)",Lake Los Angeles,California,Los Angeles County,US
4334,ad27f3,JBU1515,United States,-79.1625,40.1439,9745.98,False,208.79,263.21,5.2,10104.12,1656442799.0,JBU,Jetblue Airways,B,AIRBUS,A321-231,L2J,A321-2,416.90000000000003,"(40.1439, -79.1625)",Hamilton,Montana,Ravalli County,US
4335,06a07a,QTR16J,Qatar,-85.1553,43.8512,9753.6,False,245.64,195.55,0.33,9982.2,1656442799.0,QTR,Qatar Airways,P,BOEING,777 3DZER,L2J,777-3,486.0,"(43.8512, -85.1553)",Morrisville,North Carolina,Wake County,US
4336,a8063e,NKS540,United States,-100.0286,30.989,10119.36,False,232.42,99.94,-5.53,10736.58,1656442799.0,NKS,Spirit Airlines,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(30.989, -100.0286)",Ulus,Bartin,,TR
4337,a3a0eb,UAL788,United States,-117.8656,34.514,5722.62,False,168.18,116.33,-5.2,6080.76,1656442799.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(34.514, -117.8656)",Mastic Beach,New York,Suffolk County,US
4338,a3a0ed,UAL639,United States,-114.0843,46.0608,5013.96,False,197.55,0.0,-9.1,5410.2,1656442799.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(46.0608, -114.0843)",Sharjah,Ash Shariqah,,AE
4339,a29391,SWA1697,United States,-78.8033,35.8598,91.44,False,70.21,44.7,-3.9,144.78,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(35.8598, -78.8033)",Vinalhaven,Maine,Knox County,US
4340,06a07d,QTR45X,Qatar,32.5611,41.5768,11277.6,False,257.4,110.72,0.0,11658.6,1656442799.0,QTR,Qatar Airways,P,BOEING,777 2DZLR,L2J,777-2,486.0,"(41.5768, 32.5611)",Helgoland,Schleswig-Holstein,,DE
4341,06a07b,QTR28M,Qatar,-72.6063,39.7678,7071.36,False,184.17,287.73,-8.78,7383.78,1656442799.0,QTR,Qatar Airways,P,BOEING,777 3DZER,L2J,777-3,486.0,"(39.7678, -72.6063)",Chapaev,Batys Qazaqstan,,KZ
4342,06a07c,QTR933,Qatar,55.4045,25.2048,10972.8,False,265.63,267.89,0.0,11734.8,1656442799.0,QTR,Qatar Airways,P,BOEING,777 3DZER,L2J,777-3,486.0,"(25.2048, 55.4045)",Al Jubayl,Eastern Province,,SA
4343,39cf00,AFR334,France,-68.6012,42.9028,11033.76,False,187.44,256.99,-10.73,11277.6,1656442799.0,AFR,Air France,P,,Airbus A350-941,,A350-9,288.0,"(42.9028, -68.6012)",Den Helder,North Holland,Gemeente Den Helder,NL
4344,4cad40,SZS533,Ireland,7.725,54.3366,11590.02,False,222.67,232.42,0.0,11955.78,1656442799.0,SZS,Scandinavian Airlines Ireland,P,,,,,180.0,"(54.3366, 7.725)",Ahirli,Konya,,TR
4345,151ffb,AFL1594,Russian Federation,51.2436,49.9589,10058.4,False,230.64,177.83,0.0,10302.24,1656442799.0,AFL,Aeroflot,P,AIRBUS,A321-211,L2J,A321-2,201.0,"(49.9589, 51.2436)",Cap-Chat,Quebec,,CA
4346,06a099,QTR36R,Qatar,49.8934,27.8245,10469.88,False,225.32,145.51,-4.88,11315.7,1656442799.0,QTR,Qatar Airways,P,AIRBUS,Airbus A320 232,L2J,A320,164.0,"(27.8245, 49.8934)",Vadlapudi,Andhra Pradesh,Nellore,IN
4347,4cad2a,RYR2ZK,Ireland,4.7377,52.9645,11277.6,False,235.14,96.66,0.0,11620.5,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(52.9645, 4.7377)",Krasnogorskiy,Mariy-El,,RU
4348,3949e6,AFR556,France,32.0856,37.1292,11887.2,False,268.65,127.37,0.0,12412.98,1656442799.0,AFR,Air France,P,BOEING,777 228ER,L2J,777-2,486.0,"(37.1292, 32.0856)",Spirovo,Tverskaya,,RU
4349,39cf0b,AFR356,France,-66.9007,49.5101,12192.0,False,225.21,247.01,0.0,12397.74,1656442799.0,AFR,Air France,P,,A350-941,,A350-9,288.0,"(49.5101, -66.9007)",Grakhovo,Udmurtiya,,RU
4350,39cf0c,AFR257,France,79.6065,14.6161,10363.2,False,267.12,297.16,0.0,10927.08,1656442799.0,AFR,Air France,P,,A350-941,,A350-9,288.0,"(14.6161, 79.6065)",Rancho Cucamonga,California,San Bernardino County,US
4351,151ff5,AFL1260,Russian Federation,48.3114,56.0705,10660.38,False,232.53,90.0,0.33,10751.82,1656442799.0,AFL,Aeroflot,P,,,,,180.0,"(56.0705, 48.3114)",Landewednack,England,Cornwall,GB
4352,151ff7,AFL044,Russian Federation,35.0468,57.3137,9753.6,False,201.69,309.62,0.0,10081.26,1656442799.0,AFL,Aeroflot,P,,,,,180.0,"(57.3137, 35.0468)",Lianzhou,Guangdong,,CN
4353,151ff8,AFL1548,Russian Federation,51.74,56.0391,10683.24,False,235.62,90.5,0.0,10728.96,1656442799.0,AFL,Aeroflot,P,,,,,180.0,"(56.0391, 51.74)",Lianzhou,Guangdong,,CN
4354,a1bc92,JBU2123,United States,-117.5636,34.0499,3474.72,False,173.21,246.18,-8.45,3726.18,1656442799.0,JBU,Jetblue Airways,B,AIRBUS,A321-271NX,,A321-2,270.6,"(34.0499, -117.5636)",Wales,Massachusetts,Hampden County,US
4355,4cad54,RYR9UB,Ireland,-5.2585,49.7623,11277.6,False,219.64,170.43,0.0,11490.96,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(49.7623, -5.2585)",Boutigny-sur-Essonne,Ile-de-France,Departement de l'Essonne,FR
4356,3c458d,,Germany,113.1973,22.2914,6659.88,False,218.46,132.52,-7.8,,1656442799.0,,FlyMontserrat,P,BOEING,777-F,L2J,777,486.0,"(22.2914, 113.1973)",Lakewood,Tennessee,Davidson County,US
4357,3c458d,,Germany,113.1973,22.2914,6659.88,False,218.46,132.52,-7.8,,1656442799.0,,Lulutai Airlines,P,BOEING,777-F,L2J,777,486.0,"(22.2914, 113.1973)",Birsk,Bashkortostan,,RU
4358,aca760,AAL1380,United States,-72.2171,42.0205,7940.04,False,212.93,257.44,5.53,8214.36,1656442799.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(42.0205, -72.2171)",Konakovo,Tverskaya,,RU
4359,4d21a2,AMC467,Malta,2.4068,48.4703,3756.66,False,182.96,142.2,7.8,3939.54,1656442799.0,AMC,Air Malta,P,AIRBUS,A320-251N,L2J,A320,164.0,"(48.4703, 2.4068)",Sosnovyy Bor,Leningrad,,RU
4360,aa7988,SWA820,United States,-86.6707,36.1563,510.54,False,84.93,19.09,9.1,556.26,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(36.1563, -86.6707)",Rovinj,Istarska,Grad Rovinj,HR
4361,155c35,RWZ1034,Russian Federation,55.7198,55.4877,10668.0,False,236.45,61.26,-0.33,10683.24,1656442799.0,RWZ,Red Wings Airlines,P,,,,,180.0,"(55.4877, 55.7198)",Trenton,Nebraska,Hitchcock County,US
4362,151feb,AFL027,Russian Federation,36.7925,56.7384,4572.0,False,188.8,134.67,-6.5,4754.88,1656442799.0,AFL,Aeroflot,P,,,,,180.0,"(56.7384, 36.7925)",Elche,Valencia,Provincia de Alicante,ES
4363,151fec,AFL1008,Russian Federation,28.9287,60.0614,4953.0,False,178.68,79.05,-14.31,5212.08,1656442799.0,AFL,Aeroflot,P,,,,,180.0,"(60.0614, 28.9287)",Baltasi,Tatarstan,Baltasinskiy Rayon,RU
4364,4cad3e,RYR92UF,Ireland,13.4648,44.9488,10058.4,False,223.12,129.01,0.0,10538.46,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(44.9488, 13.4648)",Pico Rivera,California,Los Angeles County,US
4365,aa797d,SKW3136,United States,-100.8569,40.2018,11277.6,False,233.58,89.24,0.0,11803.38,1656442799.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(40.2018, -100.8569)",Baiao,Porto,Baiao,PT
4366,4cad3f,RYR72RH,Ireland,-0.6259,38.3154,5135.88,False,192.66,24.79,9.43,5486.4,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(38.3154, -0.6259)",Chanu,Lower Normandy,Departement de l'Orne,FR
4367,151fef,AFL1415,Russian Federation,50.2053,56.7481,10378.44,False,236.38,261.99,0.0,10447.02,1656442799.0,AFL,Aeroflot,P,,,,,180.0,"(56.7481, 50.2053)",Reszel,Warmian-Masurian Voivodeship,Powiat ketrzynski,PL
4368,a7cc2c,NKS561,United States,-118.1021,33.9824,1257.3,False,113.39,263.49,-5.85,1333.5,1656442799.0,NKS,Spirit Airlines,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(33.9824, -118.1021)",Rochester Hills,Michigan,Oakland County,US
4369,4cad3b,RYR2VU,Ireland,-8.0041,41.2281,11277.6,False,234.7,174.34,0.0,11795.76,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(41.2281, -8.0041)",Premia de Mar,Catalonia,Provincia de Barcelona,ES
4370,3c5853,AHO830U,Germany,-0.7155,48.6551,11308.08,False,251.16,7.53,-9.43,11681.46,1656442799.0,AHO,Air Hamburg,P+,,,,,180.0,"(48.6551, -0.7155)",Bandar-e Lengeh,Hormozgan,,IR
4371,4d21ef,RYR54WD,Malta,21.2426,54.0121,10317.48,False,221.42,80.91,-9.1,10782.3,1656442799.0,RYR,Ryanair,B,BOEING,737-8AS (W),L2J,737-8,193.60000000000002,"(54.0121, 21.2426)",Millbrae,California,San Mateo County,US
4372,abc1bc,DAL745,United States,-83.1438,42.6459,10668.0,False,265.55,86.11,0.0,10934.7,1656442799.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(42.6459, -83.1438)",Hogansville,Georgia,Troup County,US
4373,407ce4,EXS1CW,United Kingdom,2.3819,41.4403,10911.84,False,235.2,173.22,0.0,11376.66,1656442799.0,EXS,Jet2.com,B,,,,,198.00000000000003,"(41.4403, 2.3819)",Hillsville,Virginia,Carroll County,US
4374,06a09e,QTR3R,Qatar,54.7605,26.6014,9585.96,False,235.46,80.95,2.93,10248.9,1656442799.0,QTR,Qatar Airways,P,AIRBUS,Airbus A320 232SL,L2J,A320,164.0,"(26.6014, 54.7605)",Springfield,Colorado,Baca County,US
4375,a01880,AAL179,United States,-122.3673,37.6178,-53.34,False,56.83,297.49,0.0,-30.48,1656442799.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(37.6178, -122.3673)",East Setauket,New York,Suffolk County,US
4376,a41090,FFT2550,United States,-84.9871,33.1695,3009.9,False,155.49,54.15,-7.48,3230.88,1656442799.0,FFT,Frontier Airlines,B,AIRBUS,A320-251N,L2J,A320,209.00000000000003,"(33.1695, -84.9871)",Cittadella del Capo,Calabria,Provincia di Cosenza,IT
4377,a3fc58,DAL2928,United States,-80.5641,36.7934,10287.0,False,206.46,229.24,4.23,10736.58,1656442799.0,DAL,Delta Air Lines,P,AIRBUS INDUSTRIE,A320-212,L2J,A320,182.0,"(36.7934, -80.5641)",Tangier,Tanger-Tetouan,Tanger-Assilah,MA
4378,ad01ab,SWA681,United States,-102.8579,37.3655,11582.4,False,225.32,263.31,0.0,12153.9,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(37.3655, -102.8579)",Moelfre,Wales,Anglesey,GB
4379,ac91d4,AAL846,United States,-73.1376,41.0164,7635.24,False,256.26,56.21,-5.2,7932.42,1656442799.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(41.0164, -73.1376)",Islamorada,Florida,Monroe County,US
4380,4d21ec,RYR9577,Malta,15.5513,39.3025,11559.54,False,217.81,2.44,4.23,12138.66,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(39.3025, 15.5513)",Fraserburgh,Scotland,Aberdeenshire,GB
4381,4d21ee,RYR8982,Malta,-5.6829,35.8126,10972.8,False,243.29,51.87,0.0,11567.16,1656442799.0,RYR,Ryanair,B,BOEING,Boeing 737-8AS (W),L2J,737-8,193.60000000000002,"(35.8126, -5.6829)",San Fernando de Monte Cristi,Monte Cristi,,DO
4382,407cd7,LOG63R,United Kingdom,-4.051,53.8276,5478.78,False,143.0,304.89,-5.85,3101.34,1656442799.0,LOG,Loganair,P,,,,,180.0,"(53.8276, -4.051)",Hillsville,Virginia,Carroll County,US
4383,a04bbe,AAL301,United States,-80.8242,25.2217,10668.0,False,214.26,16.17,0.0,11262.36,1656442799.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A320-214,L2J,A320,182.0,"(25.2217, -80.8242)",Fort Morgan,Colorado,Morgan County,US
4384,407cd8,LOG2NQ,United Kingdom,-1.6407,58.3664,4579.62,False,159.02,6.69,-0.33,4602.48,1656442799.0,LOG,Loganair,P,,,,,180.0,"(58.3664, -1.6407)",El Masnou,Catalonia,Provincia de Barcelona,ES
4385,ab0a95,AAL987,United States,-71.7425,20.6366,10363.2,False,232.28,303.62,0.0,10988.04,1656442799.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(20.6366, -71.7425)",Milano,Lombardy,Citta metropolitana di Milano,IT
4386,ab249e,DAL73,United States,-80.6743,36.7086,11582.4,False,211.79,226.57,0.33,12138.66,1656442799.0,DAL,Delta Air Lines,P,AIRBUS,A330-323,L2J,A330-3,379.0,"(36.7086, -80.6743)",Palm Beach,Florida,Palm Beach County,US
4387,a29eb6,SWA2840,United States,-103.9126,40.177,6073.14,False,180.1,246.07,-6.5,6446.52,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(40.177, -103.9126)",Novovyazniki,Vladimir,,RU
4388,4ca15c,EIN736,Ireland,2.3274,41.3999,9761.22,False,243.55,162.29,-5.2,10271.76,1656442799.0,EIN,Aer Lingus,P+,AIRBUS,A320-214,L2J,A320,164.0,"(41.3999, 2.3274)",Michigan Center,Michigan,Jackson County,US
4389,4d21fe,RYR852M,Malta,9.1727,45.4924,11277.6,False,229.7,155.1,0.0,11727.18,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(45.4924, 9.1727)",Es Castell,Balearic Islands,Illes Balears,ES
4390,a72ca2,SWA847,United States,-79.7801,26.709,4076.7,False,180.76,195.86,-8.78,4351.02,1656442799.0,SWA,Southwest Airlines,B,BOEING,737-73V,L2J,737-7,163.9,"(26.709, -79.7801)",Ostrow Mazowiecka,Masovian Voivodeship,Powiat ostrowski,PL
4391,151fc1,SBI2625,Russian Federation,42.427,56.1781,11277.6,False,246.02,95.52,0.33,11490.96,1656442799.0,SBI,S7 Airlines,P,BOEING,737-8ZS,L2J,737-8,176.0,"(56.1781, 42.427)",Zhumysker,,,KZ
4392,a6bf4e,JIA5039,United States,-84.3493,42.3262,6576.06,False,221.93,119.89,9.1,9685.02,1656442799.0,JIA,PSA Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(42.3262, -84.3493)",Hunters Creek,Florida,Orange County,US
4393,4c01ed,ASL62A,Serbia,4.2784,39.8706,7002.78,False,183.56,261.62,0.0,7444.74,1656442799.0,ASL,Air Serbia,P,,,,,180.0,"(39.8706, 4.2784)",Mendeleyevo,Moskovskaya,,RU
4394,4d21e0,BTI6B6,Malta,21.7824,52.8095,11902.44,False,232.37,26.57,-0.33,12374.88,1656442799.0,BTI,Air Baltic,P,,,,,180.0,"(52.8095, 21.7824)",Itbayat,Cagayan Valley,Province of Batanes,PH
4395,151fc8,SBI2160,Russian Federation,49.6732,49.9241,11582.4,False,230.51,356.03,-0.33,11887.2,1656442799.0,SBI,S7 Airlines,P,BOEING,737-8LP,L2J,737-8,176.0,"(49.9241, 49.6732)",Biscoe,North Carolina,Montgomery County,US
4396,a96199,VXP302,United States,-81.4591,28.3545,1638.3,False,144.16,307.61,11.38,1744.98,1656442799.0,VXP,Avelo Airlines,B,BOEING,737-7H4,,737-7,154.0,"(28.3545, -81.4591)",Seabrook Island,South Carolina,Charleston County,US
4397,151fbb,AUL228,Russian Federation,37.2285,56.0388,1569.72,False,160.84,256.5,-9.75,1744.98,1656442799.0,AUL,SmartAvia,P,BOEING,737-89P,L2J,737-8,176.0,"(56.0388, 37.2285)",Bogovarovo,Kostroma,,RU
4398,86e4fc,JAL724,Japan,122.8285,21.3998,11879.58,False,244.85,33.26,0.0,12649.2,1656442799.0,JAL,Japan Airlines,U,BOEING,787 9,L2J,787-9,341.0,"(21.3998, 122.8285)",Fulton,Texas,Aransas County,US
4399,a9618a,AAL1449,United States,-79.7357,35.4066,7459.98,False,235.28,70.46,5.85,7863.84,1656442799.0,AAL,American Airlines,P,AIRBUS INDUSTRIE,A319-112,L2J,A319,179.0,"(35.4066, -79.7357)",Zelenogradsk,Kaliningrad,Zelenogradskiy Rayon,RU
4400,a866c7,RPA3634,United States,-80.3231,32.482,6934.2,False,206.53,47.93,10.08,7292.34,1656442799.0,RPA,Republic Airline,P,EMBRAER,ERJ 170-100 SE,L2J,ERJ-170,70.0,"(32.482, -80.3231)",Chapaev,Batys Qazaqstan,,KZ
4401,151fb3,AUL163,Russian Federation,46.9776,59.5193,11277.6,False,241.28,162.38,-0.33,11407.14,1656442799.0,AUL,SmartAvia,P,,,,,180.0,"(59.5193, 46.9776)",Peremetnoe,Batys Qazaqstan,,KZ
4402,aaf183,JBU938,United States,-96.6455,27.9616,10668.0,False,240.58,56.96,0.0,11300.46,1656442799.0,JBU,Jetblue Airways,B,AIRBUS,A320-232,L2J,A320,220.00000000000003,"(27.9616, -96.6455)",Chabreloche,Auvergne,Departement du Puy-de-Dome,FR
4403,151fb4,AUL533,Russian Federation,20.6675,55.2042,2004.06,False,147.25,152.99,-5.85,2186.94,1656442799.0,AUL,SmartAvia,P,,,,,180.0,"(55.2042, 20.6675)",Ciampino,Latium,Citta metropolitana di Roma Capitale,IT
4404,151fb5,AUL208,Russian Federation,50.507,50.4191,10972.8,False,224.37,1.45,0.0,11231.88,1656442799.0,AUL,SmartAvia,P,,,,,180.0,"(50.4191, 50.507)",Bosansko Grahovo,Federation of Bosnia and Herzegovina,,BA
4405,151fb6,AUL551,Russian Federation,51.0574,51.2755,11277.6,False,242.13,176.96,0.0,11506.2,1656442799.0,AUL,SmartAvia,P,,,,,180.0,"(51.2755, 51.0574)",Sterling,Colorado,Logan County,US
4406,4d21f0,RYR9384,Malta,3.708,45.8491,11582.4,False,216.57,287.27,-0.33,12016.74,1656442799.0,RYR,Ryanair,B,BOEING,737-8AS,L2J,737-8,193.60000000000002,"(45.8491, 3.708)",El Huixmi,Hidalgo,Pachuca de Soto,MX
4407,4d21f1,RYR3NN,Malta,12.5908,41.8005,,True,0.0,289.69,,,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(41.8005, 12.5908)",Zivinice,Republika Srpska,,BA
4408,4d21f2,RYR9259,Malta,16.4545,44.0526,10972.8,False,227.22,190.7,-0.65,11513.82,1656442799.0,RYR,Ryanair,B,BOEING,Boeing 737-8AS,L2J,737-8,193.60000000000002,"(44.0526, 16.4545)",Carpinteria,California,Santa Barbara County,US
4409,ad646e,JBU178,United States,-103.4819,40.7384,10675.62,False,240.97,69.24,-0.33,11216.64,1656442799.0,JBU,Jetblue Airways,B,AIRBUS,A321-231,L2J,A321-2,416.90000000000003,"(40.7384, -103.4819)",Vezirhan,Bilecik,,TR
4410,0d0381,SLI2970,Mexico,-98.7997,20.1213,8023.86,False,200.23,323.78,10.08,8564.88,1656442799.0,SLI,Aerolitoral,P,EMBRAER,EMB-190 LR,L2J,ERJ-190,102.0,"(20.1213, -98.7997)",Ferney-Voltaire,Rhone-Alpes,Departement de l'Ain,FR
4411,4d21e9,RYR8QY,Malta,17.231,44.5412,11277.6,False,202.94,167.41,11.38,11681.46,1656442799.0,RYR,Ryanair,B,,,,,198.00000000000003,"(44.5412, 17.231)",Lake Helen,Florida,Volusia County,US
4412,a600a6,UAL2669,United States,-119.4585,34.5634,11254.74,False,232.65,126.19,0.33,11925.3,1656442799.0,UAL,United Airlines,U,AIRBUS INDUSTRIE,A320-232,L2J,A320,200.0,"(34.5634, -119.4585)",Bonefeld,Rheinland-Pfalz,,DE
4413,45d964,VKG4405,Denmark,30.1059,40.2195,11582.4,False,218.24,335.49,-0.33,12031.98,1656442799.0,VKG,Sunclass Airlines,C,AIRBUS,A321 211,L2J,A321-2,201.0,"(40.2195, 30.1059)",SeaTac,Washington,King County,US
4414,45d966,VKG1720,Denmark,6.1285,46.2549,12496.8,False,240.97,188.72,0.0,12969.24,1656442799.0,VKG,Sunclass Airlines,C,AIRBUS,A330 243,L2J,A330-2,309.0,"(46.2549, 6.1285)",Cowplain,England,Hampshire,GB
