,icao24,callsign,origin_country,long,lat,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,time,callsign_carrier,carrier_company,carrier_type,manufacturericao,model,icaoaircrafttype,model_no_stripped,avg_no_seats,coord,city_name,reg_admin1,reg_admin2,country_cc
4005,4d22ba,RYR9KU,Malta,20.242,45.9359,10363.2,False,219.91,335.83,0.0,10873.74,1656443156.0,RYR,Ryanair,B,,,,,198.00000000000003,"(45.9359, 20.242)",Fairfield,Alabama,Jefferson County,US
4006,4ca226,RYR8HD,Ireland,-4.0823,48.4161,7620.0,False,176.1,195.42,0.0,7856.22,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(48.4161, -4.0823)",Cape Canaveral,Florida,Brevard County,US
4007,4ca280,EIN93D,Ireland,-0.4543,51.6913,2339.34,False,176.9,120.59,-4.88,2468.88,1656443156.0,EIN,Aer Lingus,P+,AIRBUS,A320-214,L2J,A320,164.0,"(51.6913, -0.4543)",Lake Providence,Louisiana,East Carroll Parish,US
4008,a3e7aa,,United States,-86.865,33.5172,1181.1,False,74.02,96.38,-5.2,1325.88,1656443156.0,,FlyMontserrat,P,CESSNA,177B,,177B,4.0,"(33.5172, -86.865)",Hagley,England,Worcestershire,GB
4009,a3e7aa,,United States,-86.865,33.5172,1181.1,False,74.02,96.38,-5.2,1325.88,1656443156.0,,Lulutai Airlines,P,CESSNA,177B,,177B,4.0,"(33.5172, -86.865)",Salcombe,England,Devon,GB
4010,a0b199,AAL857,United States,-78.3783,29.2292,10058.4,False,245.25,8.08,0.0,10668.0,1656443156.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(29.2292, -78.3783)",Pwllheli,Wales,Gwynedd,GB
4011,a42a5c,DAL1240,United States,-91.2693,32.7035,10668.0,False,251.07,98.25,0.0,11269.98,1656443156.0,DAL,Delta Air Lines,P,AIRBUS,A321-211,,A321-2,199.0,"(32.7035, -91.2693)",Lavello,Basilicate,Provincia di Potenza,IT
4012,4073df,EZE97B,United Kingdom,-2.1684,52.4091,4572.0,False,115.73,147.16,0.0,4632.96,1656443156.0,EZE,Eastern Airways,P,ATR,ATR 72-212 A 600 Version,L2T,ATR 7,66.0,"(52.4091, -2.1684)",Manorbier,Wales,Pembrokeshire,GB
4013,4ca294,EIN5WH,Ireland,-3.4522,49.6203,11277.6,False,212.97,159.2,0.33,11529.06,1656443156.0,EIN,Aer Lingus,P+,AIRBUS,A320-214,L2J,A320,164.0,"(49.6203, -3.4522)",San Fernando,California,Los Angeles County,US
4014,4ca292,EIN5RL,Ireland,-4.6121,52.6002,7467.6,False,227.63,301.32,-9.1,7635.24,1656443156.0,EIN,Aer Lingus,P+,AIRBUS,A320-214,L2J,A320,164.0,"(52.6002, -4.6121)",San Fernando,California,Los Angeles County,US
4015,342582,VLG52PT,Spain,15.8332,41.1159,5913.12,False,186.74,270.16,9.43,6324.6,1656443156.0,VLG,Vueling,B,AIRBUS,A320 216,L2J,A320,180.4,"(41.1159, 15.8332)",Wadena,Saskatchewan,,CA
4016,4ca295,EIN574,Ireland,-4.8237,51.3011,10668.0,False,218.3,146.05,0.0,10835.64,1656443156.0,EIN,Aer Lingus,P+,AIRBUS,A320-214,L2J,A320,164.0,"(51.3011, -4.8237)",Barry,Illinois,Pike County,US
4017,a00c04,,United States,-118.4362,34.2744,434.34,False,40.73,62.14,-0.33,,1656443156.0,,FlyMontserrat,P,CESSNA,172N,,172N,4.0,"(34.2744, -118.4362)",Vantaa,Uusimaa,Helsinki,FI
4018,a00c04,,United States,-118.4362,34.2744,434.34,False,40.73,62.14,-0.33,,1656443156.0,,Lulutai Airlines,P,CESSNA,172N,,172N,4.0,"(34.2744, -118.4362)",Holyhead,Wales,Anglesey,GB
4019,c05d9d,WJA425,Canada,-103.4632,52.5019,10972.8,False,182.44,275.5,0.0,11132.82,1656443156.0,WJA,Westjet Airlines,B,,737-800 (Boeing),,737-8,193.60000000000002,"(52.5019, -103.4632)",Fornalutx,Balearic Islands,Illes Balears,ES
4020,ab92c4,DAL1280,United States,-90.9866,39.7546,10363.2,False,223.67,336.26,0.0,10767.06,1656443156.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(39.7546, -90.9866)",Boleslawiec,Lower Silesian Voivodeship,Powiat boleslawiecki,PL
4021,4ca27b,RYR2QP,Ireland,24.9561,60.3117,,True,4.37,59.06,,,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(60.3117, 24.9561)",Alajuela,Alajuela,,CR
4022,4ca27a,RYR302H,Ireland,-4.7788,53.6641,5463.54,False,190.59,254.5,-14.31,5532.12,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(53.6641, -4.7788)",Gordo,Alabama,Pickens County,US
4023,4ca27d,RYR7AA,Ireland,2.7715,39.7534,10668.0,False,207.0,262.57,0.0,11216.64,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(39.7534, 2.7715)",Surf City,New Jersey,Ocean County,US
4024,4ca27c,RYR8XT,Ireland,15.5306,51.261,10972.8,False,254.64,45.0,0.0,11437.62,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(51.261, 15.5306)",Vinalhaven,Maine,Knox County,US
4025,ac02b4,AAL597,United States,-84.2171,9.9913,,True,5.14,340.31,,,1656443156.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(9.9913, -84.2171)",Hurup,North Denmark,Thisted Kommune,DK
4026,a086b4,DAL903,United States,-87.94,33.2671,10965.18,False,224.12,242.38,-0.33,11590.02,1656443156.0,DAL,Delta Air Lines,P,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,,A220-1,133.0,"(33.2671, -87.94)",Fountain,Colorado,El Paso County,US
4027,a099a7,RPA4757,United States,-73.8987,39.5204,7315.2,False,191.56,220.53,0.0,7635.24,1656443156.0,RPA,Republic Airline,P,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,L2J,ERJ-170,80.0,"(39.5204, -73.8987)",Avon Lake,Ohio,Lorain County,US
4028,4073ce,VIR3N,United Kingdom,-67.9469,42.5874,11582.4,False,214.14,262.82,-0.33,12016.74,1656443156.0,VIR,Virgin Atlantic Airways,P,,Boeing 787-9,,787-9,341.0,"(42.5874, -67.9469)",La Chapelle-la-Reine,Ile-de-France,Departement de Seine-et-Marne,FR
4029,4ca263,RYR12ZH,Ireland,8.4171,56.8156,11277.6,False,237.58,84.91,0.0,11620.5,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(56.8156, 8.4171)",Kings Worthy,England,Hampshire,GB
4030,a92bec,NKS566,United States,-104.6891,38.6036,9448.8,False,237.21,77.98,0.0,9989.82,1656443156.0,NKS,Spirit Airlines,B,AIRBUS,A320-232,,A320,220.00000000000003,"(38.6036, -104.6891)",Oinville-sur-Montcient,Ile-de-France,Departement des Yvelines,FR
4031,abeeea,SWA2120,United States,-82.0981,41.7891,11582.4,False,195.73,258.63,0.0,11887.2,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-8H4,L2J,737-8,154.0,"(41.7891, -82.0981)",Nikiski,Alaska,Kenai Peninsula Borough,US
4032,4ca24f,RYR239R,Ireland,2.5953,48.2827,11277.6,False,226.88,154.48,0.0,11666.22,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(48.2827, 2.5953)",Williton,England,Somerset,GB
4033,4ca24e,RYR743W,Ireland,-1.2112,51.0974,5090.16,False,177.41,217.93,13.66,5227.32,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(51.0974, -1.2112)",Grange-over-Sands,England,Cumbria,GB
4034,4ca24d,RYR8FX,Ireland,1.8392,49.07,10363.2,False,246.56,23.36,-0.33,10721.34,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(49.07, 1.8392)",Port O'Connor,Texas,Calhoun County,US
4035,ad6b39,VTS880,United States,-154.7197,62.2743,9753.6,False,225.78,298.14,-0.65,9951.72,1656443156.0,VTS,Everts Air,U+,MCDONNELL DOUGLAS,DC-9-83(MD-83),L2J,,172.0,"(62.2743, -154.7197)",Ano Kastritsion,West Greece,Nomos Achaias,GR
4036,4ca24c,RYR11PE,Ireland,-3.1721,51.2379,4183.38,False,169.56,243.51,16.26,4259.58,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(51.2379, -3.1721)",Norderstedt,Schleswig-Holstein,,DE
4037,4ca258,RYR21GD,Ireland,-2.9884,54.1893,10888.98,False,208.15,168.16,7.15,11041.38,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(54.1893, -2.9884)",Hyeres,Provence-Alpes-Cote d'Azur,Departement du Var,FR
4038,abe2a3,AAL390,United States,-96.4338,28.391,11277.6,False,241.59,19.01,-0.65,11932.92,1656443156.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(28.391, -96.4338)",Pine Grove,California,Amador County,US
4039,4ca257,RYR908H,Ireland,21.9159,38.2755,10363.2,False,217.85,277.33,0.0,10873.74,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(38.2755, 21.9159)",Peniche,Leiria,Peniche,PT
4040,4ca256,RYR1CW,Ireland,9.9458,53.7079,11277.6,False,237.32,87.89,0.33,11643.36,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(53.7079, 9.9458)",Peniche,Leiria,Peniche,PT
4041,4cae8e,SAS1812,Ireland,6.1771,43.0116,11582.4,False,251.98,53.55,-0.33,12085.32,1656443156.0,SAS,SAS Scandinavian Airlines,P,AIRBUS,A320 Neo,L2J,A320,164.0,"(43.0116, 6.1771)",Fischerbach,Baden-Wuerttemberg,Freiburg Region,DE
4042,a57747,QXE2011,United States,-120.6716,38.3212,6103.62,False,177.39,156.41,-0.98,6477.0,1656443156.0,QXE,Horizon Air,P,BOMBARDIER INC,DHC-8-402,L2T,Q-400,70.0,"(38.3212, -120.6716)",Colonia Leopoldina,Alagoas,,BR
4043,49d287,TVS2063,Czech Republic,-9.8166,39.9179,9494.52,False,209.7,18.75,-9.43,9989.82,1656443156.0,TVS,Smartwings,B,BOEING,737NG 86N/W,L2J,737-8,193.60000000000002,"(39.9179, -9.8166)",Stintino,Sardinia,Provincia di Sassari,IT
4044,49d287,TVS2063,Czech Republic,-9.8166,39.9179,9494.52,False,209.7,18.75,-9.43,9989.82,1656443156.0,TVS,Travel Service,C,BOEING,737NG 86N/W,L2J,737-8,176.0,"(39.9179, -9.8166)",Trebbo,Emilia-Romagna,Provincia di Bologna,IT
4045,4ca259,RYR51NH,Ireland,8.1204,48.3338,7124.7,False,192.46,197.9,12.03,7444.74,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(48.3338, 8.1204)",Doral,Florida,Miami-Dade County,US
4046,e497ae,AZU2959,Brazil,-35.7353,-8.8543,7437.12,False,193.92,48.66,-9.1,7894.32,1656443156.0,AZU,Azul Linhas Aéreas,B,,,,,198.00000000000003,"(-8.8543, -35.7353)",Homestead Meadows South,Texas,El Paso County,US
4047,4d22ff,RYR36HG,Malta,6.9403,41.6045,11582.4,False,214.42,312.76,0.0,12131.04,1656443156.0,RYR,Ryanair,B,BOEING,,L2J,,198.00000000000003,"(41.6045, 6.9403)",Homestead Meadows South,Texas,El Paso County,US
4048,300702,IBKUP,Italy,11.3276,44.5633,251.46,False,57.01,169.6,-0.65,266.7,1656443156.0,IBK,Norwegian Air International,P,,,,,180.0,"(44.5633, 11.3276)",Mount Prospect,Illinois,Cook County,US
4049,aba891,AAL1675,United States,-80.3727,25.8352,373.38,False,82.95,119.74,-4.55,419.1,1656443156.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(25.8352, -80.3727)",Rochester,New York,Monroe County,US
4050,a55d31,AAL1968,United States,-105.4728,31.9118,10668.0,False,241.74,93.54,0.0,11315.7,1656443156.0,AAL,American Airlines,P,AIRBUS,A321-253NX,,A321-2,222.0,"(31.9118, -105.4728)",Ballymun,Leinster,,IE
4051,ad35e0,AAL2861,United States,-105.4196,31.9774,9144.0,False,237.82,268.02,0.0,9700.26,1656443156.0,AAL,American Airlines,P,BOEING,737-823,L2J,737-8,162.0,"(31.9774, -105.4196)",Megisti,South Aegean,Nomos Dodekanisou,GR
4052,a5c725,AWI4001,United States,-87.9442,42.0618,1455.42,False,142.05,38.53,0.33,1546.86,1656443156.0,AWI,Air Wisconsin,P,BOMBARDIER INC,CL-600-2B19,L2J,CRJ200,55.0,"(42.0618, -87.9442)",Pecos,New Mexico,San Miguel County,US
4053,a07fa6,RPA4556,United States,-77.657,43.1132,9044.94,False,237.83,104.79,6.18,9189.72,1656443156.0,RPA,Republic Airline,P,EMBRAER-EMPRESA BRASILEIRA DE,ERJ 170-200 LR,L2J,ERJ-170,80.0,"(43.1132, -77.657)",Pollock Pines,California,El Dorado County,US
4054,4ca25b,RYR8564,Ireland,-6.2531,53.4304,,True,1.03,160.31,,,1656443156.0,RYR,Ryanair,B,BOEING,BOEING 737-8AS,L2J,737-8,193.60000000000002,"(53.4304, -6.2531)",Mere,England,Cheshire East,GB
4055,4d22fd,ART6164,Malta,29.3836,35.212,10660.38,False,251.93,147.93,0.0,11109.96,1656443156.0,ART,SmartLynx Airlines,C,,,,,180.0,"(35.212, 29.3836)",Mere,England,Cheshire East,GB
4056,a01f0d,DAL2554,United States,-105.6942,35.6108,10355.58,False,229.23,263.82,0.0,10934.7,1656443156.0,DAL,Delta Air Lines,P,AIRBUS,A321-211,,A321-2,199.0,"(35.6108, -105.6942)",Sandy Valley,Nevada,Clark County,US
4057,aac8a4,UAL1942,United States,-120.5365,38.8597,10523.22,False,277.94,52.22,3.58,11071.86,1656443156.0,UAL,United Airlines,U,BOEING,777-222,L2J,777-2,400.0,"(38.8597, -120.5365)",Knoxville,Tennessee,Knox County,US
4058,406b90,EZY17LY,United Kingdom,-2.417,53.3663,1920.24,False,136.18,6.51,17.23,1973.58,1656443156.0,EZY,EasyJet Europe,B,AIRBUS,AIRBUS A320-214,L2J,A320,180.4,"(53.3663, -2.417)",Marina del Rey,California,Los Angeles County,US
4059,406b90,EZY17LY,United Kingdom,-2.417,53.3663,1920.24,False,136.18,6.51,17.23,1973.58,1656443156.0,EZY,EasyJet,B,AIRBUS,AIRBUS A320-214,L2J,A320,180.4,"(53.3663, -2.417)",Lydd,England,Kent,GB
4060,a2edb4,SWA2099,United States,-115.4069,35.4276,9700.26,False,228.74,227.92,-8.78,10309.86,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(35.4276, -115.4069)",Foca,Izmir,,TR
4061,a1d4c3,AAY2217,United States,-83.9742,36.0386,10363.2,False,229.63,334.24,-11.05,10888.98,1656443156.0,AAY,Allegiant Air,P,AIRBUS,A320-214,L2J,A320,182.0,"(36.0386, -83.9742)",Hialeah Gardens,Florida,Miami-Dade County,US
4062,868340,JAL062,Japan,-118.4369,34.014,2156.46,False,123.49,78.22,-2.93,2293.62,1656443156.0,JAL,Japan Airlines,U,BOEING,777 346ER,L2J,777-3,486.0,"(34.014, -118.4369)",Ebersberg,Bavaria,Upper Bavaria,DE
4063,406b83,BAW281T,United Kingdom,1.0198,50.5342,5928.36,False,221.99,308.22,0.0,6294.12,1656443156.0,BAW,British Airways,P,AIRBUS,AIRBUS A320-232,L2J,A320,164.0,"(50.5342, 1.0198)",Akron,Colorado,Washington County,US
4064,406b84,BAW2661,United Kingdom,26.6847,38.6091,10980.42,False,207.86,319.01,0.0,11483.34,1656443156.0,BAW,British Airways,P,AIRBUS,AIRBUS A320-232,L2J,A320,164.0,"(38.6091, 26.6847)",Folkestone,England,Kent,GB
4065,a11d6c,CAY908,United States,-80.3173,25.8678,1280.16,False,131.15,304.94,-10.73,1394.46,1656443156.0,CAY,Cayman Airways,P,CONVAIR,440,L2T,440,54.0,"(25.8678, -80.3173)",Darwen,England,Blackburn with Darwen,GB
4066,407267,EXS46K,United Kingdom,11.9319,48.0829,10668.0,False,221.32,127.35,0.0,11132.82,1656443156.0,EXS,Jet2.com,B,BOEING,BOEING 737-85P,L2J,737-8,193.60000000000002,"(48.0829, 11.9319)",Fullerton,Nebraska,Nance County,US
4067,a3b414,FFT654,United States,-103.165,40.1298,8206.74,False,190.9,78.02,-0.98,8442.96,1656443156.0,FFT,Frontier Airlines,B,AIRBUS,A320-251N,,A320,209.00000000000003,"(40.1298, -103.165)",Edgerton,Ohio,Williams County,US
4068,406b6d,CFE08L,United Kingdom,1.2047,50.9296,5166.36,False,231.72,315.27,-13.33,5501.64,1656443156.0,CFE,BA CityFlyer,P,EMBRAER,ERJ 190-100 SR Embraer 190,L2J,ERJ-190,102.0,"(50.9296, 1.2047)",La Center,Kentucky,Ballard County,US
4069,406b6c,CFE95C,United Kingdom,-2.4902,53.6691,10972.8,False,220.61,290.76,-0.33,11178.54,1656443156.0,CFE,BA CityFlyer,P,EMBRAER,ERJ 190-100 SR Embraer 190,L2J,ERJ-190,102.0,"(53.6691, -2.4902)",Beykonak,Antalya,,TR
4070,71c345,KAL036,Republic of Korea,-97.8777,41.2608,10972.8,False,230.56,295.65,0.0,11445.24,1656443156.0,KAL,Korean Air,U,,Boeing 787-9,,787-9,341.0,"(41.2608, -97.8777)",Breda,North Brabant,Gemeente Breda,NL
4071,a30dc5,SWA958,United States,-84.7082,41.4683,12192.0,False,199.39,275.18,0.0,12534.9,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-7H4,L2J,737-7,154.0,"(41.4683, -84.7082)",Le Muy,Provence-Alpes-Cote d'Azur,Departement du Var,FR
4072,adacfd,AAL1148,United States,-88.9416,37.0617,10058.4,False,262.43,46.99,0.0,10530.84,1656443156.0,AAL,American Airlines,P,AIRBUS,A321-231,L2J,A321-2,379.0,"(37.0617, -88.9416)",Arbatax,Sardinia,Provincia di Ogliastra,IT
4073,468e45,SEH603,Greece,30.7366,35.4472,11582.4,False,221.7,293.23,0.0,12138.66,1656443156.0,SEH,Sky Express SA,P,,,,,180.0,"(35.4472, 30.7366)",Sheffield,Pennsylvania,Warren County,US
4074,398699,DJT581,France,4.7497,51.4979,10972.8,False,228.64,197.01,0.0,11346.18,1656443156.0,DJT,La Compagnie,P,,,,,180.0,"(51.4979, 4.7497)",Hermosa Beach,California,Los Angeles County,US
4075,406b5c,BAW2626,United Kingdom,6.5674,43.4609,2407.92,False,175.23,112.8,-6.18,2590.8,1656443156.0,BAW,British Airways,P,AIRBUS,AIRBUS A320-232,L2J,A320,164.0,"(43.4609, 6.5674)",Chantilly,Virginia,Fairfax County,US
4076,406b5b,BAW2616,United Kingdom,10.3048,39.8684,7589.52,False,202.62,176.21,-9.1,8107.68,1656443156.0,BAW,British Airways,P,AIRBUS,AIRBUS A320-232,L2J,A320,164.0,"(39.8684, 10.3048)",Wellton,Arizona,Yuma County,US
4077,a11d47,DAL324,United States,-78.9345,41.6528,11887.2,False,279.45,88.42,-0.33,12222.48,1656443156.0,DAL,Delta Air Lines,P,BOEING,767-332,L2J,767-3,330.0,"(41.6528, -78.9345)",Union City,Georgia,Fulton County,US
4078,a9d5df,UAL2361,United States,-118.5266,33.8115,1836.42,False,144.49,175.51,11.38,1935.48,1656443156.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(33.8115, -118.5266)",Bacsalmas,Bacs-Kiskun,,HU
4079,ab2520,UAL1567,United States,-77.4602,38.9151,160.02,False,68.43,359.14,-2.93,213.36,1656443156.0,UAL,United Airlines,U,AIRBUS INDUSTRIE,A319-131,L2J,A319,179.0,"(38.9151, -77.4602)",Bacsalmas,Bacs-Kiskun,,HU
4080,ab3856,AAL119,United States,-113.6048,32.8283,11582.4,False,250.85,260.56,0.0,12275.82,1656443156.0,AAL,American Airlines,P,BOEING,787-9,L2J,787-9,422.0,"(32.8283, -113.6048)",Embrun,Provence-Alpes-Cote d'Azur,Departement des Hautes-Alpes,FR
4081,a8f258,DAL1574,United States,-84.5216,33.6495,655.32,False,87.46,89.66,-3.9,716.28,1656443156.0,DAL,Delta Air Lines,P,BOEING,757-232,L2J,757-2,178.0,"(33.6495, -84.5216)",Pegeia,Pafos,,CY
4082,49d08e,TVS1YZ,Czech Republic,19.3317,46.0563,12496.8,False,238.44,139.99,0.0,13030.2,1656443156.0,TVS,Smartwings,B,BOEING,737NG 7Q8,L2J,737-7,151.8,"(46.0563, 19.3317)",La Ciotat,Provence-Alpes-Cote d'Azur,Departement des Bouches-du-Rhone,FR
4083,49d08e,TVS1YZ,Czech Republic,19.3317,46.0563,12496.8,False,238.44,139.99,0.0,13030.2,1656443156.0,TVS,Travel Service,C,BOEING,737NG 7Q8,L2J,737-7,138.0,"(46.0563, 19.3317)",Nyirtelek,Szabolcs-Szatmar-Bereg,,HU
4084,3c56a5,EWG9K,Germany,6.4592,44.6985,10957.56,False,251.2,24.31,-0.33,11407.14,1656443156.0,EWG,Eurowings,P,,,,,180.0,"(44.6985, 6.4592)",Mont-Tremblant,Quebec,Laurentides,CA
4085,406b59,BAW2857,United Kingdom,31.8365,34.8202,3794.76,False,202.15,301.79,8.78,3939.54,1656443156.0,BAW,British Airways,P,AIRBUS,AIRBUS A320-232,L2J,A320,164.0,"(34.8202, 31.8365)",Sriperumbudur,Tamil Nadu,Kancheepuram,IN
4086,3c56a4,EWG6900,Germany,5.4307,42.5717,11582.4,False,242.82,28.19,0.0,12092.94,1656443156.0,EWG,Eurowings,P,AIRBUS,A320-214,L2J,A320,164.0,"(42.5717, 5.4307)",Sriperumbudur,Tamil Nadu,Kancheepuram,IN
4087,3c56a8,EWG81J,Germany,21.5786,48.0474,11574.78,False,216.38,343.85,0.0,12108.18,1656443156.0,EWG,Eurowings,P,,,,,180.0,"(48.0474, 21.5786)",Skare,Skane,Trelleborgs Kommun,SE
4088,71c361,AAR221,Republic of Korea,-74.475,46.2142,10668.0,False,238.48,329.4,0.0,10805.16,1656443156.0,AAR,Asiana Airlines,P,,Airbus A350-941,,A350-9,288.0,"(46.2142, -74.475)",Notre-Dame-de-Monts,Pays de la Loire,Departement de la Vendee,FR
4089,800b11,,India,79.966,12.9963,784.86,False,94.58,157.62,-1.95,678.18,1656443156.0,,FlyMontserrat,P,AIRBUS,A320 232SL,L2J,A320,164.0,"(12.9963, 79.966)",Kimje,Jeollabuk-do,,KR
4090,800b11,,India,79.966,12.9963,784.86,False,94.58,157.62,-1.95,678.18,1656443156.0,,Lulutai Airlines,P,AIRBUS,A320 232SL,L2J,A320,164.0,"(12.9963, 79.966)",Carter Lake,Iowa,Pottawattamie County,US
4091,4cacb0,SAS1677,Ireland,13.0714,55.3666,3977.64,False,199.66,158.06,8.13,4152.9,1656443156.0,SAS,SAS Scandinavian Airlines,P,,,,,180.0,"(55.3666, 13.0714)",Cortez,Florida,Manatee County,US
4092,4d2311,JAF2652,Malta,-3.0874,45.6536,10972.8,False,249.63,26.04,0.0,11384.28,1656443156.0,JAF,TUI Airlines Belgium,P+,,,,,180.0,"(45.6536, -3.0874)",Sainte Genevieve,Missouri,Sainte Genevieve County,US
4093,71c317,JJA2306,Republic of Korea,126.9283,35.6085,11231.88,False,241.17,25.25,-5.85,11978.64,1656443156.0,JJA,Jeju Air,B,,,,,198.00000000000003,"(35.6085, 126.9283)",Sun Valley,Idaho,Blaine County,US
4094,a09a90,SKW5218,United States,-95.9843,41.3957,670.56,False,79.96,144.16,-2.28,716.28,1656443156.0,SKW,SkyWest Airlines,P,EMBRAER S A,ERJ 170-200 LR,L2J,ERJ-170,88.0,"(41.3957, -95.9843)",Edwards,Mississippi,Hinds County,US
4095,a8fe5d,NKS517,United States,-82.6871,27.4825,10599.42,False,243.5,280.1,6.18,11239.5,1656443156.0,NKS,Spirit Airlines,B,AIRBUS,A321-231,,A321-2,416.90000000000003,"(27.4825, -82.6871)",South Venice,Florida,Sarasota County,US
4096,a972be,SKW3281,United States,-89.9582,37.9754,10972.8,False,207.02,226.11,6.83,11353.8,1656443156.0,SKW,SkyWest Airlines,P,BOMBARDIER INC,CL-600-2C10,L2J,CRJ700,80.0,"(37.9754, -89.9582)",Al Wakrah,Al Wakrah,,QA
4097,71bc23,AAR244,Republic of Korea,-114.9101,44.1024,11582.4,False,235.03,305.92,0.33,12062.46,1656443156.0,AAR,Asiana Airlines,P,BOEING,Boeing 747 48EFSCD,L4J,747-4,435.0,"(44.1024, -114.9101)",Plymouth,Massachusetts,Plymouth County,US
4098,a9d5e5,UAL1651,United States,-90.711,32.0778,10972.8,False,229.61,243.66,0.0,11612.88,1656443156.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(32.0778, -90.711)",Marsta,Stockholm,Sigtuna Kommun,SE
4099,a9d5e4,UAL2601,United States,-82.4303,26.9817,4351.02,False,177.73,144.42,-8.45,4625.34,1656443156.0,UAL,United Airlines,U,BOEING,737-824,L2J,737-8,149.0,"(26.9817, -82.4303)",Kungsoer,Vaestmanland,Kungsors Kommun,SE
4100,06a047,QTR977,Qatar,51.6531,25.1471,769.62,False,76.53,339.13,-3.9,678.18,1656443156.0,QTR,Qatar Airways,P,AIRBUS,A330 202,L2J,A330-2,309.0,"(25.1471, 51.6531)",Dubai,Dubai,,AE
4101,ab120b,DAL169,United States,-70.6636,41.9695,11277.6,False,210.01,247.08,0.0,11673.84,1656443156.0,DAL,Delta Air Lines,P,AIRBUS,A330-323,L2J,A330-3,379.0,"(41.9695, -70.6636)",Mansfield,Missouri,Wright County,US
4102,4cacb5,SAS58M,Ireland,17.9293,59.6533,,True,0.0,101.25,,,1656443156.0,SAS,SAS Scandinavian Airlines,P,,,,,180.0,"(59.6533, 17.9293)",Beder,Central Jutland,Arhus Kommune,DK
4103,4cacb6,SZS528,Ireland,16.2107,59.3775,7604.76,False,231.45,63.32,-10.08,7924.8,1656443156.0,SZS,Scandinavian Airlines Ireland,P,,,,,180.0,"(59.3775, 16.2107)",Coulee Dam,Washington,Okanogan County,US
4104,06a041,QTR647,Qatar,54.7716,25.1303,10645.14,False,260.03,263.3,-7.15,11407.14,1656443156.0,QTR,Qatar Airways,P,AIRBUS,A330 302,L2J,A330-3,347.0,"(25.1303, 54.7716)",Bremen,Indiana,Marshall County,US
4105,aaeb0e,UAL2211,United States,-92.6272,37.0886,10972.8,False,224.28,219.79,-0.33,11483.34,1656443156.0,UAL,United Airlines,U,AIRBUS INDUSTRIE,A319-131,L2J,A319,179.0,"(37.0886, -92.6272)",Javea,Valencia,Provincia de Alicante,ES
4106,4cacb4,SAS1944,Ireland,10.3739,56.0146,11277.6,False,236.1,35.42,0.33,11628.12,1656443156.0,SAS,SAS Scandinavian Airlines,P,,,,,180.0,"(56.0146, 10.3739)",Inglewood,California,Los Angeles County,US
4107,ab72b3,DAL798,United States,-119.0048,47.6651,10058.4,False,264.49,77.53,4.23,10279.38,1656443156.0,DAL,Delta Air Lines,P,BOEING,737-932ER,L2J,737-9,222.0,"(47.6651, -119.0048)",Palestro,Lombardy,Provincia di Pavia,IT
4108,aaa2b0,SWA270,United States,-86.1537,41.5249,11582.4,False,183.18,268.87,-5.2,11765.28,1656443156.0,SWA,Southwest Airlines,B,BOEING,737-752,L2J,737-7,163.9,"(41.5249, -86.1537)",Kolut,,,RS
